order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit,customer_age,customer_gender,calc_total,is_returned,returned_amount,net_sales,gross_before_discount,discount_amount,delivery_days,return_lag_days,year_month,year,quarter,weekday,month_num,age_group,price_band,discount_band,delivery_band,profit_pct_of_sales,net_profit,is_partial_month
O125966,C13446,P226857,Beauty,4.72,0.15,1,Debit Card,2024-08-13,2024-08-18,North,No,,Not Returned,4.01,2.2,-0.4,34,Female,4.012,0,0.0,4.01,4.72,0.71,5,,2024-08-01,2024,2024Q3,Tuesday,8,26-35,<$20,11-20%,4-5d,-0.09975062344139651,-0.4,0
O125967,C16775,P245241,Fashion,6.41,0.0,1,Credit Card,2024-02-01,2024-02-07,South,No,,Not Returned,6.41,1.13,1.11,53,Female,6.41,0,0.0,6.41,6.41,0.0,6,,2024-02-01,2024,2024Q1,Thursday,2,46-55,<$20,0%,6-7d,0.1731669266770671,1.11,0
O125968,C10591,P241034,Electronics,127.61,0.1,1,Debit Card,2025-02-19,2025-02-23,West,No,,Not Returned,114.85,8.12,5.66,67,Male,114.849,0,0.0,114.85,127.61,12.760000000000005,4,,2025-02-01,2025,2025Q1,Wednesday,2,56-69,$100-250,6-10%,4-5d,0.04928167174575534,5.66,0
O125969,C15161,P249861,Fashion,16.28,0.1,1,Credit Card,2023-12-26,2023-12-29,Central,No,,Not Returned,14.65,2.54,2.59,46,Female,14.652000000000001,0,0.0,14.65,16.28,1.6300000000000008,3,,2023-12-01,2023,2023Q4,Tuesday,12,46-55,<$20,6-10%,0-3d,0.17679180887372012,2.59,0
O125970,C14628,P247336,Beauty,12.43,0.05,1,COD,2024-07-05,2024-07-09,West,No,,Not Returned,11.81,4.08,1.23,48,Female,11.808499999999999,0,0.0,11.81,12.43,0.6199999999999992,4,,2024-07-01,2024,2024Q3,Friday,7,46-55,<$20,1-5%,4-5d,0.10414902624894157,1.23,0
O125971,C12569,P221014,Electronics,885.62,0.0,1,COD,2025-02-24,2025-03-03,South,Yes,2025-04-02,Not as described,885.62,9.85,96.42,55,Female,885.62,1,885.62,0.0,885.62,0.0,7,30.0,2025-02-01,2025,2025Q1,Monday,2,46-55,$500+,0%,6-7d,0.10887288001625979,0.0,0
O125972,C12872,P234198,Electronics,423.45,0.05,1,Credit Card,2025-01-31,2025-02-08,East,No,,Not Returned,402.28,9.25,39.02,53,Female,402.2775,0,0.0,402.28,423.45,21.170000000000016,8,,2025-01-01,2025,2025Q1,Friday,1,46-55,$250-500,1-5%,8-10d,0.09699711643631304,39.02,0
O125973,C11176,P214309,Grocery,1.14,0.1,4,UPI,2025-06-03,2025-06-06,North,No,,Not Returned,4.1,1.4,-1.07,65,Female,4.104,0,0.0,4.1,4.56,0.45999999999999996,3,,2025-06-01,2025,2025Q2,Tuesday,6,56-69,<$20,6-10%,0-3d,-0.2609756097560976,-1.07,0
O125974,C11335,P229925,Electronics,272.27,0.0,2,Credit Card,2023-12-30,2024-01-04,South,No,,Not Returned,544.54,8.72,56.62,28,Female,544.54,0,0.0,544.54,544.54,0.0,5,,2023-12-01,2023,2023Q4,Saturday,12,26-35,$250-500,0%,4-5d,0.10397766922540126,56.62,0
O125975,C15413,P216176,Home,284.55,0.1,1,Credit Card,2025-08-28,2025-09-03,East,Yes,2025-09-12,No longer needed,256.1,8.73,62.98,29,Female,256.095,1,256.1,0.0,284.55,28.44999999999999,6,9.0,2025-08-01,2025,2025Q3,Thursday,8,26-35,$250-500,6-10%,6-7d,0.24591956267083168,0.0,0
O125976,C14693,P221375,Electronics,298.41,0.0,1,Credit Card,2024-09-23,2024-10-01,East,No,,Not Returned,298.41,9.15,26.66,22,Female,298.41,0,0.0,298.41,298.41,0.0,8,,2024-09-01,2024,2024Q3,Monday,9,18-25,$250-500,0%,8-10d,0.08934016956536309,26.66,0
O125977,C10112,P205067,Grocery,3.84,0.0,2,Debit Card,2024-08-27,2024-09-05,East,No,,Not Returned,7.68,3.75,-3.14,32,Female,7.68,0,0.0,7.68,7.68,0.0,9,,2024-08-01,2024,2024Q3,Tuesday,8,26-35,<$20,0%,8-10d,-0.4088541666666667,-3.14,0
O125978,C13772,P247396,Home,415.29,0.0,2,Credit Card,2024-05-08,2024-05-13,West,No,,Not Returned,830.58,11.59,220.97,36,Male,830.58,0,0.0,830.58,830.58,0.0,5,,2024-05-01,2024,2024Q2,Wednesday,5,36-45,$250-500,0%,4-5d,0.2660430060921284,220.97,0
O125979,C15231,P232143,Electronics,169.35,0.3,1,Credit Card,2024-02-20,2024-02-25,West,Yes,2024-02-26,No longer needed,118.54,7.25,6.97,64,Male,118.54499999999999,1,118.54,0.0,169.35,50.80999999999999,5,1.0,2024-02-01,2024,2024Q1,Tuesday,2,56-69,$100-250,21-30%,4-5d,0.05879871773241099,0.0,0
O125980,C15294,P218422,Toys,10.47,0.05,1,COD,2025-03-16,2025-03-21,North,No,,Not Returned,9.95,2.82,1.16,39,Female,9.9465,0,0.0,9.95,10.47,0.5200000000000014,5,,2025-03-01,2025,2025Q1,Sunday,3,36-45,<$20,1-5%,4-5d,0.11658291457286432,1.16,0
O125981,C11845,P220517,Toys,10.66,0.3,3,Debit Card,2025-01-07,2025-01-10,Central,No,,Not Returned,22.39,5.76,3.2,27,Female,22.386,0,0.0,22.39,31.98,9.59,3,,2025-01-01,2025,2025Q1,Tuesday,1,26-35,<$20,21-30%,0-3d,0.1429209468512729,3.2,0
O125982,C15421,P228514,Grocery,7.61,0.0,4,PayPal,2025-01-08,2025-01-13,South,No,,Not Returned,30.44,4.42,-1.98,58,Male,30.44,0,0.0,30.44,30.44,0.0,5,,2025-01-01,2025,2025Q1,Wednesday,1,56-69,<$20,0%,4-5d,-0.06504599211563732,-1.98,0
O125983,C11987,P202215,Sports,131.31,0.2,3,Credit Card,2025-01-16,2025-01-20,North,No,,Not Returned,315.14,7.83,86.71,19,Female,315.144,0,0.0,315.14,393.93,78.79000000000002,4,,2025-01-01,2025,2025Q1,Thursday,1,18-25,$100-250,11-20%,4-5d,0.2751475534682998,86.71,0
O125984,C15635,P219740,Electronics,172.74,0.0,1,COD,2024-03-12,2024-03-18,West,No,,Not Returned,172.74,7.55,13.18,20,Female,172.74,0,0.0,172.74,172.74,0.0,6,,2024-03-01,2024,2024Q1,Tuesday,3,18-25,$100-250,0%,6-7d,0.07629964107907838,13.18,0
O125985,C14829,P216486,Beauty,18.33,0.0,1,UPI,2025-09-06,2025-09-10,South,No,,Not Returned,18.33,6.7,1.55,41,Male,18.33,0,0.0,18.33,18.33,0.0,4,,2025-09-01,2025,2025Q3,Saturday,9,36-45,<$20,0%,4-5d,0.08456082924168032,1.55,1
O125986,C11985,P224720,Home,50.27,0.0,1,UPI,2024-12-23,2024-12-26,North,No,,Not Returned,50.27,5.16,8.92,56,Female,50.27,0,0.0,50.27,50.27,0.0,3,,2024-12-01,2024,2024Q4,Monday,12,56-69,$50-100,0%,0-3d,0.17744181420330216,8.92,0
O125987,C13292,P208946,Sports,79.73,0.0,1,Credit Card,2023-09-21,2023-09-24,North,No,,Not Returned,79.73,4.78,19.14,47,Male,79.73,0,0.0,79.73,79.73,0.0,3,,2023-09-01,2023,2023Q3,Thursday,9,46-55,$50-100,0%,0-3d,0.2400602031857519,19.14,1
O125988,C13242,P212249,Beauty,75.13,0.1,1,Credit Card,2024-04-07,2024-04-11,North,No,,Not Returned,67.62,7.52,22.91,21,Male,67.617,0,0.0,67.62,75.13,7.509999999999991,4,,2024-04-01,2024,2024Q2,Sunday,4,18-25,$50-100,6-10%,4-5d,0.3388050872522922,22.91,0
O125989,C16461,P223187,Sports,43.62,0.05,2,Debit Card,2025-03-13,2025-03-19,East,No,,Not Returned,82.88,7.88,16.98,24,Male,82.87799999999999,0,0.0,82.88,87.24,4.359999999999999,6,,2025-03-01,2025,2025Q1,Thursday,3,18-25,$20-50,1-5%,6-7d,0.2048745173745174,16.98,0
O125990,C15091,P239064,Fashion,88.34,0.0,2,PayPal,2025-06-02,2025-06-06,West,No,,Not Returned,176.68,7.41,54.43,18,Female,176.68,0,0.0,176.68,176.68,0.0,4,,2025-06-01,2025,2025Q2,Monday,6,18-25,$50-100,0%,4-5d,0.308071088974417,54.43,0
O125991,C16356,P247931,Home,42.54,0.0,1,Credit Card,2024-09-17,2024-09-22,East,No,,Not Returned,42.54,6.36,5.55,44,Female,42.54,0,0.0,42.54,42.54,0.0,5,,2024-09-01,2024,2024Q3,Tuesday,9,36-45,$20-50,0%,4-5d,0.1304654442877292,5.55,0
O125992,C10252,P206462,Home,30.58,0.0,1,COD,2025-04-29,2025-05-03,West,No,,Not Returned,30.58,4.46,4.1,69,Male,30.58,0,0.0,30.58,30.58,0.0,4,,2025-04-01,2025,2025Q2,Tuesday,4,56-69,$20-50,0%,4-5d,0.13407455853499017,4.1,0
O125993,C10123,P242790,Grocery,2.26,0.2,4,Wallet,2024-12-19,2024-12-25,West,No,,Not Returned,7.23,3.49,-2.91,61,Male,7.231999999999999,0,0.0,7.23,9.04,1.8099999999999987,6,,2024-12-01,2024,2024Q4,Thursday,12,56-69,<$20,11-20%,6-7d,-0.4024896265560166,-2.91,0
O125994,C17807,P211901,Electronics,1319.2,0.0,4,Debit Card,2025-01-23,2025-01-27,South,No,,Not Returned,5276.8,14.5,618.72,30,Female,5276.8,0,0.0,5276.8,5276.8,0.0,4,,2025-01-01,2025,2025Q1,Thursday,1,26-35,$500+,0%,4-5d,0.11725288053365676,618.72,0
O125995,C11236,P246783,Toys,18.62,0.05,1,UPI,2025-09-03,2025-09-07,South,Yes,2025-09-14,Defective,17.69,3.61,3.47,35,Male,17.689,1,17.69,0.0,18.62,0.9299999999999997,4,7.0,2025-09-01,2025,2025Q3,Wednesday,9,26-35,<$20,1-5%,4-5d,0.1961560203504805,0.0,1
O125996,C10623,P200082,Electronics,284.68,0.0,1,Wallet,2025-08-17,2025-08-21,West,No,,Not Returned,284.68,9.16,25.0,27,Female,284.68,0,0.0,284.68,284.68,0.0,4,,2025-08-01,2025,2025Q3,Sunday,8,26-35,$250-500,0%,4-5d,0.08781790080089925,25.0,0
O125997,C13156,P242271,Electronics,52.35,0.1,1,UPI,2025-05-12,2025-05-16,North,No,,Not Returned,47.12,6.07,-0.42,44,Male,47.115,0,0.0,47.12,52.35,5.230000000000004,4,,2025-05-01,2025,2025Q2,Monday,5,36-45,$50-100,6-10%,4-5d,-0.008913412563667233,-0.42,0
O125998,C15635,P224347,Fashion,37.56,0.05,1,UPI,2025-06-23,2025-06-28,West,No,,Not Returned,35.68,5.52,6.97,47,Male,35.682,0,0.0,35.68,37.56,1.8800000000000026,5,,2025-06-01,2025,2025Q2,Monday,6,46-55,$20-50,1-5%,4-5d,0.195347533632287,6.97,0
O125999,C13136,P246568,Sports,116.87,0.05,1,Credit Card,2024-10-22,2024-10-26,South,No,,Not Returned,111.03,6.47,26.84,24,Male,111.0265,0,0.0,111.03,116.87,5.840000000000003,4,,2024-10-01,2024,2024Q4,Tuesday,10,18-25,$100-250,1-5%,4-5d,0.24173646762136358,26.84,0
O126000,C13389,P205752,Sports,61.88,0.0,3,UPI,2024-01-14,2024-01-21,East,No,,Not Returned,185.64,7.45,48.24,30,Male,185.64000000000001,0,0.0,185.64,185.64000000000001,2.842170943040401e-14,7,,2024-01-01,2024,2024Q1,Sunday,1,26-35,$50-100,0%,6-7d,0.259857789269554,48.24,0
O126001,C13417,P228270,Beauty,6.38,0.1,2,Debit Card,2025-03-30,2025-04-04,South,No,,Not Returned,11.48,3.52,1.65,66,Female,11.484,0,0.0,11.48,12.76,1.2799999999999994,5,,2025-03-01,2025,2025Q1,Sunday,3,56-69,<$20,6-10%,4-5d,0.14372822299651566,1.65,0
O126002,C11655,P238990,Toys,8.13,0.0,1,UPI,2025-04-23,2025-04-29,East,No,,Not Returned,8.13,2.97,0.28,57,Male,8.13,0,0.0,8.13,8.13,0.0,6,,2025-04-01,2025,2025Q2,Wednesday,4,56-69,<$20,0%,6-7d,0.03444034440344403,0.28,0
O126003,C11266,P244891,Fashion,66.57,0.05,1,PayPal,2024-05-04,2024-05-09,South,No,,Not Returned,63.24,7.12,15.01,35,Female,63.24149999999999,0,0.0,63.24,66.57,3.329999999999991,5,,2024-05-01,2024,2024Q2,Saturday,5,26-35,$50-100,1-5%,4-5d,0.23734977862112586,15.01,0
O126004,C12945,P203668,Beauty,18.8,0.0,1,Debit Card,2024-11-02,2024-11-07,South,No,,Not Returned,18.8,4.21,4.25,44,Male,18.8,0,0.0,18.8,18.8,0.0,5,,2024-11-01,2024,2024Q4,Saturday,11,36-45,<$20,0%,4-5d,0.22606382978723402,4.25,0
O126005,C11160,P220630,Beauty,18.99,0.0,1,Credit Card,2024-10-15,2024-10-18,North,No,,Not Returned,18.99,4.89,3.66,28,Female,18.99,0,0.0,18.99,18.99,0.0,3,,2024-10-01,2024,2024Q4,Tuesday,10,26-35,<$20,0%,0-3d,0.19273301737756715,3.66,0
O126006,C12294,P210995,Sports,13.85,0.0,1,COD,2024-09-28,2024-10-04,East,No,,Not Returned,13.85,3.62,0.53,30,Female,13.85,0,0.0,13.85,13.85,0.0,6,,2024-09-01,2024,2024Q3,Saturday,9,26-35,<$20,0%,6-7d,0.038267148014440436,0.53,0
O126007,C10440,P234830,Beauty,21.46,0.0,3,PayPal,2024-06-15,2024-06-20,South,No,,Not Returned,64.38,5.68,23.29,47,Other,64.38,0,0.0,64.38,64.38,0.0,5,,2024-06-01,2024,2024Q2,Saturday,6,46-55,$20-50,0%,4-5d,0.36175831003417214,23.29,0
O126008,C12092,P228772,Fashion,32.19,0.0,2,Credit Card,2024-04-06,2024-04-09,North,No,,Not Returned,64.38,5.67,16.86,33,Male,64.38,0,0.0,64.38,64.38,0.0,3,,2024-04-01,2024,2024Q2,Saturday,4,26-35,$20-50,0%,0-3d,0.2618825722273998,16.86,0
O126009,C12705,P241739,Grocery,28.88,0.0,1,Debit Card,2025-06-14,2025-06-18,Central,No,,Not Returned,28.88,6.34,-4.03,34,Female,28.88,0,0.0,28.88,28.88,0.0,4,,2025-06-01,2025,2025Q2,Saturday,6,26-35,$20-50,0%,4-5d,-0.13954293628808864,-4.03,0
O126010,C17023,P235166,Grocery,7.31,0.05,2,COD,2023-12-03,2023-12-06,North,No,,Not Returned,13.89,3.15,-2.04,62,Female,13.889,0,0.0,13.89,14.62,0.7299999999999986,3,,2023-12-01,2023,2023Q4,Sunday,12,56-69,<$20,1-5%,0-3d,-0.1468682505399568,-2.04,0
O126011,C13759,P211196,Sports,102.4,0.0,3,PayPal,2023-10-02,2023-10-06,Central,No,,Not Returned,307.2,7.35,84.81,41,Male,307.20000000000005,0,0.0,307.2,307.20000000000005,5.684341886080802e-14,4,,2023-10-01,2023,2023Q4,Monday,10,36-45,$100-250,0%,4-5d,0.27607421875000004,84.81,0
O126012,C15112,P218714,Home,371.71,0.2,1,COD,2025-06-05,2025-06-10,Central,No,,Not Returned,297.37,8.55,74.71,59,Female,297.368,0,0.0,297.37,371.71,74.33999999999997,5,,2025-06-01,2025,2025Q2,Thursday,6,56-69,$250-500,11-20%,4-5d,0.25123583414601336,74.71,0
O126013,C10553,P245692,Beauty,23.46,0.1,3,Credit Card,2024-04-29,2024-05-02,North,No,,Not Returned,63.34,5.06,23.44,55,Male,63.342,0,0.0,63.34,70.38,7.039999999999992,3,,2024-04-01,2024,2024Q2,Monday,4,46-55,$20-50,6-10%,0-3d,0.370066308809599,23.44,0
O126014,C14904,P230368,Electronics,59.83,0.0,1,Debit Card,2025-01-01,2025-01-04,North,No,,Not Returned,59.83,7.22,-0.04,50,Female,59.83,0,0.0,59.83,59.83,0.0,3,,2025-01-01,2025,2025Q1,Wednesday,1,46-55,$50-100,0%,0-3d,-0.0006685609226140733,-0.04,0
O126015,C15066,P245580,Home,24.11,0.0,2,Debit Card,2025-08-31,2025-09-04,Central,No,,Not Returned,48.22,5.9,7.6,40,Female,48.22,0,0.0,48.22,48.22,0.0,4,,2025-08-01,2025,2025Q3,Sunday,8,36-45,$20-50,0%,4-5d,0.15761094981335544,7.6,0
O126016,C11112,P228836,Grocery,45.85,0.1,1,Credit Card,2023-11-12,2023-11-17,East,No,,Not Returned,41.26,6.26,-2.96,27,Other,41.265,0,0.0,41.26,45.85,4.590000000000003,5,,2023-11-01,2023,2023Q4,Sunday,11,26-35,$20-50,6-10%,4-5d,-0.07174018419777024,-2.96,0
O126017,C12777,P216811,Beauty,22.68,0.0,1,Debit Card,2024-10-20,2024-10-24,North,No,,Not Returned,22.68,4.56,5.65,37,Female,22.68,0,0.0,22.68,22.68,0.0,4,,2024-10-01,2024,2024Q4,Sunday,10,36-45,$20-50,0%,4-5d,0.24911816578483248,5.65,0
O126018,C17164,P221761,Beauty,8.14,0.0,1,Credit Card,2023-12-19,2023-12-23,Central,No,,Not Returned,8.14,3.76,-0.1,63,Female,8.14,0,0.0,8.14,8.14,0.0,4,,2023-12-01,2023,2023Q4,Tuesday,12,56-69,<$20,0%,4-5d,-0.012285012285012284,-0.1,0
O126019,C17097,P227066,Grocery,12.04,0.0,1,PayPal,2024-05-15,2024-05-20,West,No,,Not Returned,12.04,3.24,-2.28,37,Male,12.04,0,0.0,12.04,12.04,0.0,5,,2024-05-01,2024,2024Q2,Wednesday,5,36-45,<$20,0%,4-5d,-0.1893687707641196,-2.28,0
O126020,C17395,P234884,Grocery,42.55,0.0,1,Wallet,2025-03-04,2025-03-09,East,No,,Not Returned,42.55,4.76,-1.36,55,Female,42.55,0,0.0,42.55,42.55,0.0,5,,2025-03-01,2025,2025Q1,Tuesday,3,46-55,$20-50,0%,4-5d,-0.031962397179788486,-1.36,0
O126021,C11833,P243281,Beauty,4.12,0.0,1,PayPal,2025-05-08,2025-05-15,South,No,,Not Returned,4.12,3.59,-1.74,31,Female,4.12,0,0.0,4.12,4.12,0.0,7,,2025-05-01,2025,2025Q2,Thursday,5,26-35,<$20,0%,6-7d,-0.4223300970873786,-1.74,0
O126022,C11314,P249711,Fashion,41.82,0.0,1,UPI,2025-04-05,2025-04-12,East,No,,Not Returned,41.82,5.73,8.91,30,Male,41.82,0,0.0,41.82,41.82,0.0,7,,2025-04-01,2025,2025Q2,Saturday,4,26-35,$20-50,0%,6-7d,0.21305595408895264,8.91,0
O126023,C13493,P205441,Electronics,97.56,0.0,2,Debit Card,2024-11-24,2024-11-29,West,No,,Not Returned,195.12,7.53,15.88,43,Male,195.12,0,0.0,195.12,195.12,0.0,5,,2024-11-01,2024,2024Q4,Sunday,11,36-45,$50-100,0%,4-5d,0.08138581385813859,15.88,0
O126024,C13138,P247024,Toys,13.64,0.15,1,Credit Card,2025-05-25,2025-05-31,West,Yes,2025-06-04,Not as described,11.59,4.76,-0.12,61,Female,11.594,1,11.59,0.0,13.64,2.0500000000000007,6,4.0,2025-05-01,2025,2025Q2,Sunday,5,56-69,<$20,11-20%,6-7d,-0.010353753235547885,0.0,0
O126025,C15370,P225961,Grocery,15.0,0.2,2,Wallet,2024-04-19,2024-04-23,North,No,,Not Returned,24.0,5.48,-3.56,53,Male,24.0,0,0.0,24.0,30.0,6.0,4,,2024-04-01,2024,2024Q2,Friday,4,46-55,<$20,11-20%,4-5d,-0.14833333333333334,-3.56,0
O126026,C13112,P210146,Home,90.93,0.1,1,Debit Card,2024-02-02,2024-02-06,North,No,,Not Returned,81.84,6.52,16.4,54,Female,81.837,0,0.0,81.84,90.93,9.090000000000003,4,,2024-02-01,2024,2024Q1,Friday,2,46-55,$50-100,6-10%,4-5d,0.2003910068426197,16.4,0
O126027,C10098,P233357,Electronics,1119.75,0.0,1,Credit Card,2025-04-07,2025-04-10,North,No,,Not Returned,1119.75,11.24,123.13,38,Female,1119.75,0,0.0,1119.75,1119.75,0.0,3,,2025-04-01,2025,2025Q2,Monday,4,36-45,$500+,0%,0-3d,0.10996204509935253,123.13,0
O126028,C17473,P233266,Beauty,24.52,0.05,1,Credit Card,2025-08-25,2025-08-30,East,No,,Not Returned,23.29,4.72,5.76,56,Female,23.293999999999997,0,0.0,23.29,24.52,1.2300000000000004,5,,2025-08-01,2025,2025Q3,Monday,8,56-69,$20-50,1-5%,4-5d,0.24731644482610562,5.76,0
O126029,C17015,P216313,Home,446.24,0.0,1,Wallet,2024-02-13,2024-02-16,Central,No,,Not Returned,446.24,9.88,115.07,33,Female,446.24,0,0.0,446.24,446.24,0.0,3,,2024-02-01,2024,2024Q1,Tuesday,2,26-35,$250-500,0%,0-3d,0.257865722481176,115.07,0
O126030,C13925,P240672,Electronics,172.67,0.1,4,Credit Card,2025-05-14,2025-05-19,East,No,,Not Returned,621.61,9.43,65.16,54,Female,621.612,0,0.0,621.61,690.68,69.06999999999994,5,,2025-05-01,2025,2025Q2,Wednesday,5,46-55,$100-250,6-10%,4-5d,0.10482456845932336,65.16,0
O126031,C11479,P227398,Grocery,1.28,0.0,3,Credit Card,2025-04-19,2025-04-24,East,No,,Not Returned,3.84,2.35,-2.04,47,Male,3.84,0,0.0,3.84,3.84,0.0,5,,2025-04-01,2025,2025Q2,Saturday,4,46-55,<$20,0%,4-5d,-0.53125,-2.04,0
O126032,C15710,P242489,Fashion,13.26,0.3,1,UPI,2025-08-22,2025-08-26,West,No,,Not Returned,9.28,3.5,-0.25,33,Female,9.282,0,0.0,9.28,13.26,3.9800000000000004,4,,2025-08-01,2025,2025Q3,Friday,8,26-35,<$20,21-30%,4-5d,-0.026939655172413795,-0.25,0
O126033,C14396,P209324,Sports,17.3,0.1,1,PayPal,2024-12-30,2025-01-07,South,No,,Not Returned,15.57,2.29,2.38,34,Male,15.57,0,0.0,15.57,17.3,1.7300000000000004,8,,2024-12-01,2024,2024Q4,Monday,12,26-35,<$20,6-10%,8-10d,0.15285806037251123,2.38,0
O126034,C11222,P207432,Home,186.84,0.0,1,UPI,2025-08-16,2025-08-21,East,No,,Not Returned,186.84,9.02,43.3,63,Female,186.84,0,0.0,186.84,186.84,0.0,5,,2025-08-01,2025,2025Q3,Saturday,8,56-69,$100-250,0%,4-5d,0.231749090130593,43.3,0
O126035,C15778,P238724,Toys,6.14,0.05,1,Debit Card,2024-11-02,2024-11-07,Central,No,,Not Returned,5.83,2.77,-0.44,41,Male,5.832999999999999,0,0.0,5.83,6.14,0.3099999999999996,5,,2024-11-01,2024,2024Q4,Saturday,11,36-45,<$20,1-5%,4-5d,-0.07547169811320754,-0.44,0
O126036,C14583,P220867,Sports,149.14,0.0,1,Credit Card,2024-05-29,2024-06-05,South,Yes,2024-06-18,Not as described,149.14,7.65,37.09,53,Female,149.14,1,149.14,0.0,149.14,0.0,7,13.0,2024-05-01,2024,2024Q2,Wednesday,5,46-55,$100-250,0%,6-7d,0.24869250368781015,0.0,0
O126037,C17273,P234359,Electronics,300.66,0.1,1,Credit Card,2025-06-10,2025-06-14,North,No,,Not Returned,270.59,7.73,24.74,55,Male,270.59400000000005,0,0.0,270.59,300.66,30.07000000000005,4,,2025-06-01,2025,2025Q2,Tuesday,6,46-55,$250-500,6-10%,4-5d,0.09142983850105325,24.74,0
O126038,C15520,P204407,Home,42.17,0.0,1,Credit Card,2024-07-19,2024-07-23,Central,No,,Not Returned,42.17,7.07,4.74,35,Male,42.17,0,0.0,42.17,42.17,0.0,4,,2024-07-01,2024,2024Q3,Friday,7,26-35,$20-50,0%,4-5d,0.1124021816457197,4.74,0
O126039,C17872,P230971,Fashion,51.73,0.0,1,Wallet,2024-09-01,2024-09-07,South,No,,Not Returned,51.73,6.02,12.09,38,Female,51.73,0,0.0,51.73,51.73,0.0,6,,2024-09-01,2024,2024Q3,Sunday,9,36-45,$50-100,0%,6-7d,0.2337135124685869,12.09,0
O126040,C11004,P247091,Sports,11.13,0.0,1,Credit Card,2024-05-30,2024-06-02,North,No,,Not Returned,11.13,2.32,1.02,25,Female,11.13,0,0.0,11.13,11.13,0.0,3,,2024-05-01,2024,2024Q2,Thursday,5,18-25,<$20,0%,0-3d,0.09164420485175202,1.02,0
O126041,C10476,P236492,Beauty,12.99,0.05,2,PayPal,2024-04-15,2024-04-21,North,No,,Not Returned,24.68,5.24,5.87,25,Male,24.681,0,0.0,24.68,25.98,1.3000000000000007,6,,2024-04-01,2024,2024Q2,Monday,4,18-25,<$20,1-5%,6-7d,0.23784440842787682,5.87,0
O126042,C15241,P226291,Fashion,80.5,0.0,3,PayPal,2024-05-03,2024-05-10,West,No,,Not Returned,241.5,6.72,77.8,51,Male,241.5,0,0.0,241.5,241.5,0.0,7,,2024-05-01,2024,2024Q2,Friday,5,46-55,$50-100,0%,6-7d,0.32215320910973083,77.8,0
O126043,C17244,P249354,Fashion,73.01,0.2,1,Credit Card,2025-01-07,2025-01-12,South,No,,Not Returned,58.41,4.33,16.11,59,Male,58.40800000000001,0,0.0,58.41,73.01,14.600000000000009,5,,2025-01-01,2025,2025Q1,Tuesday,1,56-69,$50-100,11-20%,4-5d,0.275808936825886,16.11,0
O126044,C15431,P244919,Electronics,558.27,0.0,2,Credit Card,2025-05-29,2025-06-03,West,No,,Not Returned,1116.54,9.68,124.3,32,Male,1116.54,0,0.0,1116.54,1116.54,0.0,5,,2025-05-01,2025,2025Q2,Thursday,5,26-35,$500+,0%,4-5d,0.11132606086660576,124.3,0
O126045,C11135,P241069,Fashion,48.54,0.05,3,UPI,2024-08-24,2024-08-29,East,Yes,2024-09-20,Defective,138.34,7.91,40.51,26,Female,138.339,1,138.34,0.0,145.62,7.280000000000001,5,22.0,2024-08-01,2024,2024Q3,Saturday,8,26-35,$20-50,1-5%,4-5d,0.29282926124042213,0.0,0
O126046,C17004,P212369,Sports,93.75,0.0,1,Wallet,2025-03-09,2025-03-12,North,No,,Not Returned,93.75,3.77,24.36,69,Male,93.75,0,0.0,93.75,93.75,0.0,3,,2025-03-01,2025,2025Q1,Sunday,3,56-69,$50-100,0%,0-3d,0.25984,24.36,0
O126047,C12856,P230291,Beauty,15.82,0.0,1,Debit Card,2024-04-30,2024-05-05,East,No,,Not Returned,15.82,3.64,3.48,58,Male,15.82,0,0.0,15.82,15.82,0.0,5,,2024-04-01,2024,2024Q2,Tuesday,4,56-69,<$20,0%,4-5d,0.21997471554993678,3.48,0
O126048,C11705,P217152,Fashion,150.87,0.0,5,PayPal,2024-09-26,2024-09-30,Central,No,,Not Returned,754.35,9.99,254.03,40,Male,754.35,0,0.0,754.35,754.35,0.0,4,,2024-09-01,2024,2024Q3,Thursday,9,36-45,$100-250,0%,4-5d,0.3367534963876185,254.03,0
O126049,C10517,P200138,Toys,60.72,0.0,1,UPI,2023-10-09,2023-10-12,Central,No,,Not Returned,60.72,4.55,19.74,64,Female,60.72,0,0.0,60.72,60.72,0.0,3,,2023-10-01,2023,2023Q4,Monday,10,56-69,$50-100,0%,0-3d,0.32509881422924897,19.74,0
O126050,C11220,P249372,Home,11.15,0.3,3,Credit Card,2023-12-19,2023-12-22,North,No,,Not Returned,23.42,4.65,1.91,19,Female,23.415,0,0.0,23.42,33.45,10.030000000000001,3,,2023-12-01,2023,2023Q4,Tuesday,12,18-25,<$20,21-30%,0-3d,0.08155422715627668,1.91,0
O126051,C17265,P202525,Toys,66.43,0.1,1,Credit Card,2024-10-22,2024-10-26,South,No,,Not Returned,59.79,6.53,17.39,59,Female,59.787000000000006,0,0.0,59.79,66.43,6.640000000000008,4,,2024-10-01,2024,2024Q4,Tuesday,10,56-69,$50-100,6-10%,4-5d,0.2908513129285834,17.39,0
O126052,C12506,P209637,Toys,42.21,0.05,4,COD,2024-05-10,2024-05-16,East,No,,Not Returned,160.4,7.01,57.15,66,Female,160.398,0,0.0,160.4,168.84,8.439999999999998,6,,2024-05-01,2024,2024Q2,Friday,5,56-69,$20-50,1-5%,6-7d,0.35629675810473815,57.15,0
